log_hhsize,region,fer_electrique,fer_charbon,bonbonne_gaz,ventilo,voiture,ordinateur,frigo,type_logement,statut_occup,eclairage,materiau_toit,nature_sol,source_eau_ss,materiau_mur,tx_promiscuite,dem_emp_rate,activ12m,age,educ_hi,sexe,mode_evac_ordure,type_sanitaire,partage_sanitaire,excrement_hors_concess,evac_eau_usees,milieu,pauvre,hhid,source
2.4849066497880004,12,2,2,1,2,2,2,2,1,4,1,3,2,1,1,2.0,23.076923076923077,1,63.0,1.0,2,2,1,1,1.0,1,1.0,0,49209.0,0
1.9459101490553132,12,2,2,2,1,2,2,1,2,2,1,3,1,1,1,2.3333333333333335,28.57142857142857,1,64.0,1.0,2,2,1,2,1.0,1,1.0,0,49207.0,0
2.70805020110221,12,2,2,1,1,2,2,2,2,2,1,3,2,1,2,5.0,20.0,2,45.0,1.0,1,5,1,2,2.0,4,1.0,1,49206.0,0
2.0794415416798357,12,2,1,2,1,2,2,2,1,2,1,3,2,1,1,2.6666666666666665,37.5,2,50.0,1.0,1,5,1,2,1.0,4,1.0,0,49205.0,0
2.5649493574615367,12,2,1,1,1,2,2,1,2,2,1,3,2,1,2,2.6,23.076923076923077,2,62.0,1.0,2,2,1,2,2.0,4,1.0,1,49204.0,0
2.8903717578961645,12,2,1,2,1,2,2,1,2,1,1,3,2,1,1,3.0,27.77777777777778,2,48.0,3.0,2,2,1,2,1.0,1,1.0,1,49203.0,0
2.1972245773362196,12,2,1,1,1,2,2,1,2,2,1,3,2,1,1,2.25,22.22222222222222,2,45.0,1.0,2,2,1,2,1.0,4,1.0,0,49202.0,0
1.791759469228055,12,2,2,1,2,2,2,2,2,2,4,3,2,1,1,3.0,33.33333333333333,2,40.0,1.0,1,5,2,1,1.0,4,1.0,1,49112.0,0
1.3862943611198906,12,2,2,2,2,2,2,2,4,2,4,4,3,1,2,4.0,25.0,2,41.0,1.0,1,5,2,2,2.0,4,1.0,1,49111.0,0
2.0794415416798357,12,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1.6,37.5,2,38.0,3.0,1,2,1,2,1.0,4,1.0,0,49109.0,0
1.9459101490553132,12,2,1,2,1,2,2,1,2,2,1,3,1,1,1,1.4,71.42857142857143,2,47.0,3.0,1,2,1,2,1.0,2,1.0,0,49108.0,0
0.0,12,2,2,1,1,2,2,2,2,4,1,1,1,1,1,1.0,100.0,2,40.0,1.0,1,1,2,1,4.0,4,1.0,0,49107.0,0
2.302585092994046,12,2,1,2,2,2,2,2,2,2,1,3,1,1,1,1.6666666666666667,10.0,1,52.0,1.0,1,1,2,2,1.0,4,1.0,1,49106.0,0
1.3862943611198906,12,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0.8,25.0,2,38.0,1.0,1,3,1,2,1.0,2,1.0,0,49104.0,0
1.3862943611198906,12,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1.0,25.0,1,71.0,1.0,2,2,1,2,1.0,2,1.0,0,49102.0,0
2.8903717578961645,12,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2.0,33.33333333333333,1,72.0,1.0,1,2,1,2,4.0,4,1.0,1,49101.0,0
2.70805020110221,11,2,2,2,2,2,2,2,2,2,1,3,2,1,2,5.0,13.333333333333334,2,48.0,1.0,1,5,1,2,4.0,4,1.0,1,48213.0,0
2.8903717578961645,11,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2.5714285714285716,16.666666666666664,2,46.0,1.0,1,1,2,2,1.0,4,1.0,0,48212.0,0
3.2188758248682006,11,2,1,1,2,2,2,1,2,2,1,1,2,1,1,4.166666666666667,16.0,2,41.0,1.0,2,1,2,2,,4,1.0,0,48210.0,0
1.791759469228055,11,2,2,2,2,2,2,2,2,2,1,3,3,1,2,3.0,16.666666666666664,1,55.0,1.0,2,3,2,2,,2,1.0,0,48209.0,0
2.0794415416798357,11,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1.1428571428571428,25.0,2,82.0,1.0,1,1,2,2,2.0,4,1.0,0,48208.0,0
2.995732273553991,11,2,2,1,2,2,2,2,2,3,1,1,2,1,1,2.5,15.0,2,65.0,1.0,2,5,1,2,4.0,4,1.0,1,48206.0,0
2.302585092994046,11,2,1,1,1,2,2,1,2,2,3,1,2,1,1,1.4285714285714286,20.0,2,76.0,1.0,1,3,2,1,4.0,4,1.0,0,48205.0,0
2.70805020110221,11,2,2,1,1,2,2,2,2,2,1,2,3,1,4,1.875,13.333333333333334,1,61.0,1.0,2,5,2,1,2.0,4,1.0,1,48204.0,0
1.6094379124341003,11,2,2,2,2,2,2,2,2,2,4,2,3,1,4,1.25,0.0,2,77.0,1.0,1,5,4,2,,4,1.0,0,48203.0,0
3.4339872044851463,11,2,2,2,2,2,2,2,2,2,4,3,3,1,2,2.8181818181818183,19.35483870967742,2,56.0,1.0,1,5,1,2,1.0,4,1.0,1,48202.0,0
1.6094379124341003,11,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1.0,50.0,2,53.0,3.0,2,5,1,2,1.0,4,1.0,0,48201.0,0
0.6931471805599453,11,2,1,1,1,2,2,2,2,4,1,1,2,1,1,1.0,100.0,2,35.0,1.0,1,2,2,1,1.0,2,1.0,0,48112.0,0
3.044522437723423,11,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1.75,14.285714285714285,2,38.0,1.0,1,2,2,2,4.0,2,1.0,0,48109.0,0
2.9444389791664403,11,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1.9,5.263157894736842,2,75.0,1.0,1,2,2,2,1.0,2,1.0,0,48108.0,0
1.791759469228055,11,2,2,1,1,2,2,2,2,2,1,3,3,1,4,2.0,33.33333333333333,2,33.0,1.0,2,2,2,2,1.0,3,1.0,0,48107.0,0
2.4849066497880004,11,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2.0,30.76923076923077,2,54.0,1.0,1,2,1,2,4.0,4,1.0,0,48105.0,0
2.9444389791664403,11,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1.9,0.0,2,75.0,1.0,1,1,1,2,5.0,3,1.0,0,48104.0,0
2.772588722239781,11,2,2,2,2,2,2,1,4,2,1,4,2,1,1,4.0,17.647058823529413,1,78.0,1.0,1,3,2,2,4.0,3,1.0,1,48103.0,0
2.302585092994046,11,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2.5,9.090909090909092,2,72.0,1.0,2,2,2,2,4.0,2,1.0,0,48102.0,0
2.5649493574615367,11,2,2,2,2,2,2,2,2,2,4,3,3,1,4,2.6,38.46153846153847,2,62.0,1.0,1,5,2,2,2.0,4,1.0,1,48013.0,0
2.0794415416798357,11,2,2,2,2,2,2,2,2,2,4,3,2,5,3,2.6666666666666665,0.0,2,71.0,1.0,2,1,2,2,2.0,4,1.0,1,48011.0,0
2.4849066497880004,11,2,2,2,2,2,2,2,2,3,4,1,3,1,1,1.7142857142857142,16.666666666666664,2,65.0,3.0,1,5,2,2,2.0,4,1.0,1,48010.0,0
1.0986122886681098,11,2,2,2,1,2,2,2,2,4,1,3,3,1,1,0.3,33.33333333333333,2,36.0,1.0,1,5,2,1,4.0,3,1.0,0,48009.0,0
2.4849066497880004,11,2,2,2,2,2,2,2,2,2,4,3,2,1,3,3.0,8.333333333333332,2,44.0,1.0,1,1,2,2,2.0,4,1.0,1,48007.0,0
1.791759469228055,11,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1.5,33.33333333333333,2,47.0,3.0,1,5,2,2,2.0,4,1.0,0,48006.0,0
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,3,2,1,3,2.0,16.666666666666664,1,51.0,1.0,2,1,2,2,2.0,4,1.0,1,48004.0,0
2.5649493574615367,11,2,1,2,2,2,2,2,2,2,4,3,3,1,2,1.8571428571428572,15.384615384615385,2,78.0,1.0,1,3,2,2,2.0,3,1.0,1,48003.0,0
2.8903717578961645,11,2,1,1,1,2,2,1,2,2,1,1,2,1,4,3.6,0.0,2,67.0,1.0,2,3,2,2,2.0,3,1.0,1,48002.0,0
0.0,11,2,2,1,1,1,1,2,1,1,1,1,2,1,1,0.5,100.0,2,41.0,6.0,1,1,1,2,4.0,4,1.0,0,47912.0,0
2.70805020110221,11,2,2,2,2,2,2,2,2,2,1,3,2,3,2,5.0,6.666666666666667,2,66.0,1.0,1,1,1,2,4.0,4,1.0,1,47911.0,0
2.6390573296152584,11,2,2,2,2,2,2,2,4,2,4,4,4,3,4,2.8,28.57142857142857,2,65.0,1.0,1,1,4,2,,4,1.0,1,47909.0,0
2.302585092994046,11,2,2,2,2,2,2,2,2,2,1,3,2,3,4,3.3333333333333335,30.0,2,43.0,1.0,1,1,2,1,5.0,2,1.0,0,47908.0,0
3.4965075614664802,11,2,2,1,2,2,2,1,2,2,1,3,2,1,1,1.5,15.151515151515152,2,70.0,1.0,2,1,1,2,4.0,4,1.0,0,47907.0,0
3.4339872044851463,11,2,2,1,1,2,2,1,2,2,1,3,2,3,1,3.4444444444444446,11.76470588235294,2,75.0,1.0,1,1,1,2,4.0,5,1.0,0,47906.0,0
1.9459101490553132,11,2,2,2,2,2,2,2,4,2,4,4,4,3,2,2.3333333333333335,28.57142857142857,2,38.0,1.0,1,5,4,2,,4,1.0,0,47905.0,0
3.2188758248682006,11,2,1,1,2,2,2,1,2,2,1,3,2,1,1,2.5,30.76923076923077,2,68.0,1.0,1,5,1,2,4.0,4,1.0,0,47904.0,0
3.4011973816621555,11,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1.1111111111111112,6.451612903225806,2,66.0,1.0,1,1,2,2,4.0,3,1.0,0,47902.0,0
2.3978952727983707,11,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2.2,9.090909090909092,2,65.0,1.0,1,1,1,2,4.0,4,1.0,1,47901.0,0
2.70805020110221,11,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1.875,6.666666666666667,2,37.0,1.0,1,1,2,2,2.0,4,1.0,1,47813.0,0
1.6094379124341003,11,1,2,1,1,1,2,1,1,2,1,1,1,1,1,0.625,20.0,2,64.0,1.0,1,3,1,2,1.0,2,1.0,0,47812.0,0
0.6931471805599453,11,2,1,1,1,2,2,2,1,4,1,1,2,1,1,2.0,50.0,2,42.0,1.0,1,3,1,2,2.0,2,1.0,0,47810.0,0
1.9459101490553132,11,2,2,2,2,2,2,2,2,2,4,3,2,2,3,2.3333333333333335,28.57142857142857,2,48.0,1.0,2,1,2,2,2.0,4,1.0,1,47809.0,0
2.302585092994046,11,2,2,2,1,2,2,1,2,2,1,3,2,1,1,1.4285714285714286,10.0,2,64.0,6.0,1,5,2,2,4.0,4,1.0,0,47808.0,0
1.6094379124341003,11,2,2,2,2,2,2,1,2,2,1,3,3,1,1,0.38461538461538464,20.0,2,48.0,3.0,1,5,2,2,4.0,4,1.0,0,47807.0,0
1.6094379124341003,11,1,2,2,2,2,1,1,2,2,1,1,1,1,1,0.29411764705882354,0.0,1,81.0,4.0,1,5,2,2,4.0,3,1.0,0,47805.0,0
2.1972245773362196,11,2,2,2,1,2,2,1,2,3,1,1,2,1,1,0.6428571428571429,11.11111111111111,2,58.0,3.0,1,5,2,2,4.0,3,1.0,0,47804.0,0
3.1780538303479458,11,2,2,2,2,2,2,2,2,2,4,3,2,3,3,2.6666666666666665,16.666666666666664,1,57.0,1.0,2,1,2,2,2.0,4,1.0,1,47803.0,0
2.6390573296152584,11,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1.5555555555555556,0.0,1,89.0,1.0,1,3,1,2,1.0,3,1.0,0,47802.0,0
2.4849066497880004,11,2,2,2,2,2,2,2,2,2,4,3,2,2,3,3.0,23.076923076923077,2,59.0,1.0,1,1,2,2,2.0,4,1.0,1,47801.0,0
1.3862943611198906,11,2,1,2,2,2,2,2,2,1,1,3,2,1,1,2.0,50.0,2,45.0,1.0,1,5,2,2,4.0,4,1.0,0,47714.0,0
2.3978952727983707,11,2,1,2,2,2,2,2,2,2,1,2,2,1,4,1.8333333333333333,27.27272727272727,2,56.0,1.0,1,1,2,1,2.0,4,1.0,1,47712.0,0
2.70805020110221,11,2,2,2,2,2,2,2,2,2,1,3,2,1,1,2.5,0.0,1,59.0,1.0,2,1,1,2,4.0,4,1.0,0,47710.0,0
2.8903717578961645,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,2.25,5.555555555555555,2,65.0,1.0,1,1,1,2,4.0,4,1.0,1,47709.0,0
2.995732273553991,11,2,1,2,2,2,2,1,2,2,1,2,2,1,4,3.3333333333333335,28.57142857142857,1,85.0,1.0,1,1,2,1,2.0,4,1.0,0,47708.0,0
3.4339872044851463,11,2,1,1,2,2,2,1,2,2,1,3,3,1,4,2.2142857142857144,25.806451612903224,2,63.0,1.0,1,5,2,2,4.0,4,1.0,1,47707.0,0
1.6094379124341003,11,2,2,2,2,2,2,2,2,2,4,3,3,1,4,2.5,20.0,2,42.0,1.0,2,1,4,2,,4,1.0,1,47706.0,0
0.0,11,2,2,1,2,2,1,2,2,4,1,3,2,1,1,1.0,100.0,2,33.0,9.0,2,3,2,2,4.0,3,1.0,0,47705.0,0
2.3978952727983707,11,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2.2,16.666666666666664,1,43.0,1.0,2,1,1,2,,4,1.0,0,47703.0,0
2.1972245773362196,11,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2.25,22.22222222222222,2,54.0,4.0,1,1,2,2,2.0,4,1.0,1,47612.0,0
1.791759469228055,11,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1.5,33.33333333333333,2,60.0,1.0,2,3,2,2,2.0,3,1.0,0,47611.0,0
2.0794415416798357,11,2,2,2,2,2,2,2,2,1,4,3,2,1,1,4.0,12.5,2,48.0,1.0,1,1,3,2,,2,1.0,1,47610.0,0
1.9459101490553132,11,2,1,1,2,2,2,2,2,2,4,1,2,1,1,1.75,28.57142857142857,2,40.0,1.0,1,1,2,2,4.0,4,1.0,0,47609.0,0
1.6094379124341003,11,2,2,1,2,2,2,2,2,2,4,3,2,1,2,2.5,80.0,2,52.0,1.0,1,3,1,2,4.0,2,1.0,0,47608.0,0
2.0794415416798357,11,2,2,2,2,2,2,2,2,2,4,3,2,1,4,2.6666666666666665,12.5,2,82.0,1.0,1,3,2,2,2.0,3,1.0,1,47607.0,0
2.4849066497880004,11,2,2,2,2,2,2,2,2,2,4,3,4,3,2,2.4,0.0,1,45.0,1.0,1,1,4,2,,4,1.0,1,47606.0,0
2.302585092994046,11,2,2,2,2,2,2,2,2,1,4,3,2,1,1,5.0,20.0,2,55.0,1.0,1,5,2,2,4.0,4,1.0,1,47605.0,0
2.302585092994046,11,2,1,2,1,2,2,2,2,2,1,3,3,1,4,2.5,20.0,2,47.0,1.0,1,5,2,2,,4,1.0,0,47604.0,0
2.3978952727983707,11,2,2,2,2,2,2,2,2,2,3,4,3,1,4,5.5,27.27272727272727,2,44.0,1.0,1,5,2,2,,3,1.0,1,47603.0,0
2.3978952727983707,11,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1.8333333333333333,0.0,1,79.0,3.0,1,1,2,2,2.0,1,1.0,1,47602.0,0
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,3.0,16.666666666666664,2,53.0,1.0,2,3,4,2,,3,1.0,0,47601.0,0
1.6094379124341003,11,2,2,2,1,2,2,2,2,2,1,2,2,1,4,1.0,40.0,2,31.0,3.0,1,1,2,1,5.0,4,1.0,0,46512.0,0
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,1.5,33.33333333333333,2,55.0,1.0,2,1,1,2,4.0,4,1.0,0,46511.0,0
2.1972245773362196,11,2,2,2,2,2,2,2,2,2,4,1,2,1,1,1.8,11.11111111111111,2,69.0,1.0,1,1,1,2,4.0,4,1.0,0,46509.0,0
2.1972245773362196,11,2,1,2,2,2,2,2,2,2,1,1,2,1,4,1.8,0.0,2,79.0,1.0,1,1,2,1,2.0,4,1.0,0,46508.0,0
2.1972245773362196,11,2,2,2,2,2,2,2,2,2,1,2,3,1,4,1.8,22.22222222222222,2,39.0,3.0,1,1,2,1,5.0,4,1.0,1,46507.0,0
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,2.0,33.33333333333333,2,59.0,1.0,2,1,1,2,4.0,4,1.0,0,46505.0,0
2.70805020110221,11,2,2,2,2,2,2,2,2,2,4,3,3,1,2,2.5,53.333333333333336,2,59.0,1.0,1,5,2,1,4.0,4,1.0,1,46503.0,0
2.0794415416798357,11,2,2,2,2,2,2,2,2,2,4,1,2,1,1,1.3333333333333333,25.0,2,59.0,1.0,2,1,1,2,,2,1.0,0,46502.0,0
2.0794415416798357,11,2,2,2,2,2,2,2,2,2,4,2,3,1,4,2.6666666666666665,25.0,2,55.0,1.0,2,1,2,1,5.0,5,1.0,1,46501.0,0
2.772588722239781,11,2,1,2,2,2,2,2,2,2,1,1,3,1,4,1.6,6.25,2,83.0,1.0,1,5,2,2,4.0,3,1.0,1,46410.0,0
2.3978952727983707,11,2,2,2,2,2,2,2,1,2,4,1,2,1,1,2.2,36.36363636363637,1,73.0,1.0,1,1,2,2,1.0,3,1.0,0,46408.0,0
2.302585092994046,11,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2.0,20.0,2,38.0,1.0,1,1,4,2,,4,1.0,1,46407.0,0
2.772588722239781,11,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2.2857142857142856,18.75,2,57.0,1.0,1,5,2,2,4.0,4,1.0,1,46406.0,0
2.1972245773362196,11,2,1,1,1,2,2,1,2,2,1,1,1,1,1,3.0,22.22222222222222,2,63.0,1.0,2,5,2,1,4.0,4,1.0,0,46404.0,0
2.3978952727983707,11,2,2,1,2,2,2,2,2,3,1,3,2,1,4,3.6666666666666665,9.090909090909092,2,70.0,1.0,1,5,1,2,1.0,4,1.0,1,46403.0,0
2.3978952727983707,11,2,2,2,2,2,2,2,2,2,4,3,3,1,4,5.5,25.0,2,47.0,1.0,1,3,4,2,,4,1.0,1,46402.0,0
2.3978952727983707,11,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2.2,27.27272727272727,2,51.0,1.0,1,2,2,2,2.0,3,1.0,1,46401.0,0
1.9459101490553132,11,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1.4,0.0,1,43.0,3.0,2,1,1,2,1.0,2,1.0,0,46314.0,0
2.1972245773362196,11,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1.2857142857142858,0.0,2,77.0,4.0,1,2,2,2,2.0,4,1.0,0,46311.0,0
1.3862943611198906,11,2,2,1,2,2,2,1,2,2,1,1,3,1,1,1.3333333333333333,50.0,2,50.0,3.0,2,2,1,2,1.0,2,1.0,0,46310.0,0
1.791759469228055,11,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1.2,33.33333333333333,2,54.0,8.0,1,1,1,2,2.0,3,1.0,0,46309.0,0
2.4849066497880004,11,2,1,1,2,2,2,2,2,5,4,3,3,1,2,3.0,8.333333333333332,2,56.0,1.0,1,3,2,2,1.0,3,1.0,0,46308.0,0
2.5649493574615367,11,2,1,2,1,2,2,2,2,2,1,1,3,1,1,2.1666666666666665,7.6923076923076925,2,73.0,6.0,1,2,1,2,2.0,4,1.0,1,46306.0,0
1.6094379124341003,11,2,1,2,2,2,2,2,3,2,4,3,2,1,3,2.5,20.0,1,72.0,1.0,2,2,2,2,2.0,4,1.0,0,46304.0,0
1.9459101490553132,11,2,1,2,2,2,2,2,2,3,4,3,3,1,4,3.5,28.57142857142857,2,35.0,1.0,2,2,2,2,2.0,2,1.0,0,46301.0,0
1.9459101490553132,11,2,2,1,1,2,2,2,2,3,1,3,2,1,2,2.3333333333333335,28.57142857142857,1,45.0,1.0,1,2,1,2,1.0,4,1.0,0,46210.0,0
2.3978952727983707,11,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2.2,18.181818181818183,2,49.0,9.0,1,2,2,1,4.0,4,1.0,0,46209.0,0
2.302585092994046,11,2,2,2,2,2,2,2,2,2,4,4,3,1,3,3.3333333333333335,30.0,1,75.0,1.0,2,2,2,2,1.0,4,1.0,0,46206.0,0
1.791759469228055,11,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1.5,42.857142857142854,2,51.0,1.0,2,1,2,2,1.0,3,1.0,0,46205.0,0
1.9459101490553132,11,2,2,2,2,2,2,2,2,3,1,1,2,1,1,7.0,0.0,1,89.0,1.0,2,1,2,1,1.0,4,1.0,1,46204.0,0
1.3862943611198906,11,2,2,1,2,2,2,2,2,5,1,1,2,1,4,1.0,50.0,2,53.0,1.0,2,2,2,2,4.0,3,1.0,0,46201.0,0
2.4849066497880004,11,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2.4,16.666666666666664,1,75.0,1.0,2,5,1,2,1.0,4,1.0,0,46116.0,0
1.0986122886681098,11,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1.0,66.66666666666666,2,27.0,3.0,1,5,2,2,2.0,4,1.0,0,46114.0,0
0.0,11,2,2,1,1,2,2,2,2,4,1,1,2,1,1,1.0,100.0,2,30.0,1.0,1,5,2,1,2.0,4,1.0,0,46113.0,0
2.3978952727983707,11,2,2,2,2,2,2,2,2,2,4,3,3,1,2,2.75,36.36363636363637,2,63.0,1.0,1,5,2,1,2.0,3,1.0,1,46111.0,0
1.6094379124341003,11,2,1,1,2,2,2,2,2,1,1,3,2,1,1,1.6666666666666667,20.0,2,71.0,3.0,1,1,1,2,1.0,4,1.0,0,46109.0,0
0.0,11,2,2,1,1,2,2,2,1,4,1,1,1,5,1,1.0,100.0,2,39.0,1.0,1,2,1,1,1.0,2,1.0,0,46108.0,0
1.9459101490553132,11,2,2,1,2,2,2,2,2,2,1,3,2,1,4,2.3333333333333335,28.57142857142857,1,85.0,1.0,1,6,1,1,1.0,4,1.0,1,46107.0,0
1.9459101490553132,11,2,1,1,2,2,2,1,2,1,1,3,2,1,1,3.5,42.857142857142854,2,56.0,1.0,2,1,1,1,1.0,4,1.0,0,46105.0,0
0.0,11,2,2,1,1,2,2,2,2,4,1,1,1,1,1,1.0,100.0,2,49.0,1.0,1,5,1,1,1.0,4,1.0,0,46104.0,0
3.367295829986474,11,2,1,1,1,1,1,1,2,2,3,1,1,1,1,2.230769230769231,6.666666666666667,1,62.0,3.0,2,1,1,2,1.0,4,1.0,0,46103.0,0
2.0794415416798357,11,2,2,1,2,2,2,2,2,4,4,3,2,1,1,2.6666666666666665,33.33333333333333,2,45.0,1.0,2,5,1,2,1.0,4,1.0,0,46102.0,0
1.0986122886681098,11,2,2,1,2,2,2,1,2,1,1,3,3,1,1,1.5,33.33333333333333,2,33.0,1.0,2,2,1,1,1.0,1,1.0,0,46013.0,0
1.0986122886681098,11,2,2,1,1,2,2,1,2,4,2,1,2,1,1,1.5,100.0,2,36.0,1.0,1,3,2,2,1.0,3,1.0,0,46012.0,0
2.3978952727983707,11,2,2,2,2,2,2,2,3,2,4,3,3,1,3,3.6666666666666665,23.076923076923077,2,62.0,1.0,2,3,2,2,,4,1.0,1,46009.0,0
0.6931471805599453,11,2,2,1,1,1,2,2,2,2,3,3,1,1,1,1.0,100.0,2,34.0,1.0,1,2,1,2,1.0,4,1.0,0,46008.0,0
2.70805020110221,11,2,2,1,2,2,2,2,2,2,1,1,2,1,1,3.0,6.666666666666667,2,73.0,1.0,1,2,2,2,1.0,4,1.0,0,46007.0,0
2.0794415416798357,11,2,1,2,2,2,2,1,2,2,1,3,2,1,4,2.6666666666666665,25.0,2,45.0,1.0,2,5,2,1,1.0,4,1.0,0,46006.0,0
1.9459101490553132,11,2,2,2,2,2,2,2,2,1,4,1,2,1,1,1.4,14.285714285714285,2,55.0,1.0,1,5,1,2,1.0,4,1.0,0,46004.0,0
2.4849066497880004,11,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2.4,25.0,2,50.0,1.0,2,2,2,2,1.0,3,1.0,0,46003.0,0
2.70805020110221,11,2,1,1,2,2,2,2,2,2,1,2,2,1,4,3.75,20.0,2,43.0,1.0,1,2,2,2,1.0,4,1.0,1,46002.0,0
1.6094379124341003,11,2,1,1,1,2,1,1,2,4,1,1,2,1,1,1.6666666666666667,16.666666666666664,2,31.0,9.0,1,2,1,2,1.0,4,1.0,0,46001.0,0
2.302585092994046,11,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2.5,30.0,2,46.0,1.0,1,2,1,2,,4,1.0,0,45916.0,0
1.6094379124341003,11,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1.6666666666666667,20.0,2,40.0,1.0,1,1,2,2,1.0,4,1.0,0,45915.0,0
2.772588722239781,11,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2.0,37.5,1,66.0,9.0,1,2,1,2,4.0,3,1.0,0,45914.0,0
2.833213344056216,11,2,1,2,1,2,2,2,2,2,1,3,2,1,2,3.4,11.76470588235294,1,55.0,1.0,2,2,1,2,1.0,4,1.0,1,45910.0,0
1.0986122886681098,11,2,2,1,1,2,2,2,2,4,1,1,2,1,1,3.0,33.33333333333333,2,40.0,1.0,2,3,1,1,1.0,3,1.0,0,45909.0,0
1.9459101490553132,11,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1.1666666666666667,28.57142857142857,2,61.0,1.0,1,3,1,2,1.0,4,1.0,0,45907.0,0
2.772588722239781,11,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1.6,31.25,2,62.0,1.0,1,2,2,2,4.0,3,1.0,0,45906.0,0
2.0794415416798357,11,2,1,1,2,2,2,2,2,2,1,1,3,1,1,4.0,50.0,2,50.0,1.0,1,5,1,2,1.0,4,1.0,0,45905.0,0
2.302585092994046,11,2,2,2,1,2,2,2,2,3,1,2,1,1,1,2.5,40.0,2,37.0,1.0,1,2,2,2,4.0,3,1.0,0,45904.0,0
2.0794415416798357,11,2,2,2,1,2,2,2,2,3,1,2,2,1,1,8.0,12.5,1,71.0,1.0,2,2,4,2,,4,1.0,1,45812.0,0
1.791759469228055,11,2,1,2,1,2,2,1,2,2,1,1,2,1,4,1.0,66.66666666666666,2,63.0,4.0,1,6,1,1,5.0,5,1.0,0,45811.0,0
2.3978952727983707,11,2,2,2,1,2,2,2,2,2,1,1,2,1,4,1.8333333333333333,27.27272727272727,2,63.0,3.0,2,1,1,1,1.0,5,1.0,0,45810.0,0
1.9459101490553132,11,2,2,2,2,2,2,2,1,4,1,1,2,1,1,2.3333333333333335,28.57142857142857,2,53.0,3.0,2,1,3,2,,1,1.0,0,45809.0,0
1.6094379124341003,11,2,1,2,1,2,1,1,1,2,1,1,1,1,1,0.625,33.33333333333333,1,77.0,1.0,2,2,1,2,1.0,2,1.0,0,45808.0,0
2.6390573296152584,11,2,1,2,1,2,2,1,1,2,1,1,2,1,1,2.8,21.428571428571427,2,36.0,6.0,1,2,1,2,1.0,4,1.0,1,45806.0,0
1.791759469228055,11,2,1,1,1,2,2,1,2,4,1,2,2,1,1,3.0,16.666666666666664,2,43.0,6.0,2,2,1,1,1.0,4,1.0,0,45805.0,0
2.4849066497880004,11,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2.4,16.666666666666664,2,39.0,4.0,2,2,1,1,4.0,5,1.0,0,45804.0,0
2.6390573296152584,11,2,2,2,1,1,2,2,1,3,1,1,2,1,1,2.8,28.57142857142857,2,61.0,4.0,1,2,1,2,1.0,4,1.0,1,45803.0,0
1.3862943611198906,11,2,2,2,1,2,2,1,1,4,1,1,2,1,1,2.0,50.0,2,64.0,1.0,1,1,2,1,,4,1.0,0,45801.0,0
1.0986122886681098,11,2,1,1,2,2,2,1,2,2,1,3,2,1,4,0.5,33.33333333333333,2,62.0,1.0,2,2,1,2,1.0,4,1.0,0,45714.0,0
